# id:5--10--5-1 
-0.79,0.53,1
0.94,0.35,1
0.42,0.86,-1
0.58,-0.13,1
0.13,-0.56,1
-0.15,-0.89,1
-0.53,-0.85,1
0.8,-0.1,1
0.93,-0.74,1
-0.47,-0.69,1
-0.41,-0.28,1
0.03,0.41,-1
0.12,-0.58,1
-0.62,0.24,1
0.89,0.12,1
0.29,-0.32,1
0.09,0.26,-1
-0.95,-0.76,1
0.08,0.47,-1
-0.7,0.61,-1
-0.69,-0.18,1
0.42,0.28,-1
0.54,0.68,-1
-0.6,-0.35,1
0.51,-0.2,1
0.31,-0.79,1
0.36,-0.84,1
0.55,0.48,-1
-0.94,0.71,1
-0.24,0.54,-1
0.52,-0.85,1
0.66,0.49,-1
0.88,-0.22,1
-0.82,0.04,1
0.43,-0.58,1
0.53,-0.92,1
0.08,-0.65,1
0.41,-0.57,1
-0.86,0.04,1
-0.79,0.14,1
-0.41,0.78,-1
-0.98,0.85,1
-0.3,0.86,-1
0.6,0.14,1
-0.88,0.83,1
0.39,-1,1
-0.9,-0.15,1
0.38,0.13,1
0.54,0.06,1
-0.73,0.05,1
-0.11,-0.99,1
-0.7,0.67,-1
0.47,-0.53,1
0.38,-0.05,1
0.5,-0.44,1
0.31,0.69,-1
0.11,-0.23,1
-0.55,-0.79,1
0.04,0.08,-1
-0.92,-0.71,1
0.93,-0.77,1
-0.36,-0.22,1
-0.34,-0.56,1
0.15,0.93,-1
-0.23,-0.39,1
0.32,0.21,-1
0.51,0.11,1
0.73,-0.41,1
-0.82,-0.52,1
-0.21,-0.69,1
0.63,-0.95,1
0.06,0.4,-1
0.88,0.39,1
-0.7,-0.02,1
-0.6,0.69,-1
0.41,0.93,-1
0.33,0.2,-1
-0.94,-0.93,1
0.63,-0.16,1
-0.4,0.55,-1
0.83,-0.16,1
-0.16,0.69,-1
0.01,-0.71,1
-0.72,-0.5,1
-0.59,0.67,-1
-0.26,0.07,1
-0.22,-0.01,-1
-0.72,0.87,-1
-0.65,-0.39,1
0.16,-0.3,1
0.58,0.51,-1
0.03,-0.28,1
0.8,-0.08,1
-0.2,0.82,-1
0.49,-0.18,1
-0.97,-0.87,1
0.54,-0.05,1
0.87,0.75,1
0.58,-0.94,1
0.08,0.18,-1
-0.53,-0.72,1
-0.37,0.57,-1
-0.02,-0.96,1
0.57,0,1
0.97,-0.68,1
-0.44,0.86,-1
0.89,-0.49,1
-0.88,-0.1,1
-0.98,0.45,1
0.34,0.56,-1
-0.57,-0.23,1
0.51,0.71,-1
0.95,0.85,-1
-0.87,-0.29,1
0.47,0.03,1
0.91,-0.29,1
0,-0.65,1
0.82,0.08,1
0.43,-0.63,1
0.17,-0.83,1
0.28,-0.41,1
-0.31,-0.3,1
0.45,-0.26,1
0.26,-0.86,1
-0.55,-0.89,1
-0.41,0.92,-1
-0.52,0.25,1
-0.92,0.22,1
-0.95,0.53,1
-0.78,0.57,-1
-0.36,-0.48,1
0.73,0.83,-1
0.57,0.78,-1
-0.7,-0.01,1
0.77,-0.18,1
0.13,0.13,-1
0.92,-0.6,1
0.79,0.28,1
0.92,0.1,1
-0.17,-0.51,1
-0.05,-0.49,1
-0.65,-0.32,1
-0.51,-0.73,1
0.69,-0.94,1
-0.75,0.98,-1
0.87,-0.14,1
0.8,-0.2,1
-0.49,-0.82,1
0.09,0.77,-1
0.39,0.08,1
0.4,0.55,-1
0.86,-0.44,1
0.05,0.61,-1
0.48,0.48,-1
-0.87,-0.26,1
-0.1,0.98,-1
0.29,-0.85,1
-0.53,-0.84,1
0.99,-0.52,1
0.35,0.19,-1
0.41,0.06,1
-0.24,-0.78,1
-0.06,-0.39,1
0.95,0.76,1
-0.21,-0.53,1
-0.54,-0.74,1
-0.54,-0.05,1
-0.4,0.68,-1
0.11,0.93,-1
0.52,-0.5,1
-0.73,0.44,-1
-0.97,0.62,1
0.94,0.6,1
-0.16,0.99,-1
-0.68,0.21,1
0.58,0.99,-1
0.63,-0.31,1
0.38,0.47,-1
0.54,-0.5,1
0.88,-0.67,1
0.55,-0.6,1
-0.3,0.57,-1
0.13,-0.67,1
0.32,0.13,-1
-0.75,-0.28,1
-0.4,0.73,-1
-0.38,0.12,-1
0.28,0.08,-1
0.08,0.97,-1
0.04,-0.25,1
-0.81,0.97,-1
-0.69,-0.68,1
0.14,0.73,-1
0.25,0.91,-1
0.27,-0.1,1
0.69,0.12,1
0.54,-0.58,1
-0.95,0.56,1
-0.88,-0.75,1
-0.55,0.73,-1
0.62,-0.22,1
0.41,0.42,-1
0.29,-0.88,1
-0.43,-0.33,1
-0.27,0.51,-1
-0.55,-0.93,1
-0.71,-0.38,1
-0.75,0.48,1
0.76,-0.18,1
-0.3,-0.42,1
-0.68,0.17,1
-0.26,0.99,-1
-0.43,-0.76,1
-0.72,0.28,1
0.97,0.84,1
-0.33,0.28,-1
0.5,0.76,-1
0.15,-0.67,1
0.68,-0.19,1
-0.19,0.85,-1
-0.55,-0.78,1
0.69,0.54,1
0.08,-0.01,1
-0.53,0.45,-1
0.41,0.5,-1
0.88,0.02,1
0.53,0.62,-1
-0.92,-0.84,1
0.98,0.69,1
-0.98,-1,1
-0.85,-0.08,1
-0.21,0.61,-1
0.75,-0.91,1
-0.56,-0.67,1
-0.59,0.73,-1
0.54,-0.7,1
-0.57,0.78,-1
0.43,0.91,-1
-0.05,0.16,-1
0.37,1,-1
0.85,0.2,1
0.16,-0.31,1
0.29,-0.68,1
0.77,-0.59,1
0.96,-0.81,1
-0.88,0.19,1
0.66,0.63,-1
-0.85,0.9,-1
-0.55,-0.77,1
0.66,-0.72,1
-0.32,0.44,-1
0.69,0.22,1
0.03,-0.39,1
0.23,-0.73,1
-0.65,-0.23,1
-0.65,0.26,1
-0.82,0.39,1
0.2,-0.79,1
0.36,0.59,-1
0.07,-0.42,1
-0.88,-0.39,1
0.46,-0.52,1
-0.34,0.15,-1
0.89,0.96,-1
0.12,-0.71,1
0.19,0.76,-1
-0.92,0.87,-1
0.43,0.6,-1
-0.03,0.21,-1
0.39,0.67,-1
0.89,0.79,1
-0.22,0.17,-1
0.09,0.43,-1
0.33,0.41,-1
-0.82,-0.51,1
0.44,-0.1,1
0.78,-0.9,1
0.78,0.74,-1
-0.42,0.9,-1
0.49,-0.17,1
0.02,0.65,-1
-0.81,-0.26,1
-0.23,0.1,-1
-0.9,0.53,1
-0.75,0.8,-1
0.91,0.43,1
0.9,-0.56,1
0.33,-0.03,1
-0.79,-0.5,1
0.92,-0.68,1
0.19,-0.52,1
0.59,-0.53,1
0.61,0.53,-1
-0.17,0.4,-1
0.55,0.26,-1
-0.15,-0.95,1
0.32,-0.07,1
-0.52,-0.06,1
0.4,0.56,-1
-0.52,0.97,-1
0.68,0.48,1
-0.05,-0.5,1
-0.14,-0.11,1
-0.86,-0.27,1
0.95,0.85,1
0.5,0.71,-1
-0.45,-0.72,1
0.61,0,1
0.52,-0.1,1
0.65,0.3,1
-0.34,0.06,-1
-0.12,-0.07,1
0.29,-0.28,1
-1,0.76,1
0.82,0.86,-1
-0.61,0.53,-1
0.1,-0.51,1
0.07,-0.05,-1
0.83,-0.89,1
0.82,0.61,1
0.9,0.48,1
-0.73,-0.24,1
-0.38,0.11,1
-0.39,0.99,-1
0.14,-0.61,1
-0.38,-0.99,1
0.33,-0.81,1
-0.33,0.58,-1
-0.08,0.2,-1
0.43,0.68,-1
0.91,-0.91,1
-0.08,-0.17,1
0.92,-0.35,1
0.47,0.5,-1
0.75,0.4,1
-0.35,-0.61,1
-0.85,-0.53,1
-0.77,0.94,-1
0.65,-0.17,1
-0.49,-0.42,1
0.5,-0.1,1
-0.09,0.18,-1
-0.5,-0.99,1
0.65,0.5,1
0.59,-0.31,1
-0.76,0.2,1
-0.11,-0.26,1
-0.32,0.1,1
-0.35,0.47,-1
-0.1,0.6,-1
0.58,0.52,-1
0.41,-0.73,1
0.59,0.28,1
-0.62,-0.04,1
0.21,0.12,-1
0.47,0.41,-1
-0.77,0.33,1
0.72,0.17,1
0.78,0.85,-1
0.89,0.39,1
0.39,0.83,-1
0.88,-0.76,1
-0.26,0,1
0.68,-0.73,1
-0.89,0.32,1
0.95,-0.71,1
0.71,-0.69,1
-0.94,0,1
-0.77,-0.08,1
-0.9,-0.38,1
-0.96,-0.2,1
-0.48,0.02,1
0.97,0.85,1
0.2,-0.22,1
0.72,0.04,1
-0.16,0.68,-1
-0.74,0.16,1
-0.9,0.5,1
0.74,0.65,-1
0.69,0.38,-1
0.32,-0.09,1
-0.36,-0.52,1
0.58,0.63,-1
0.09,-0.25,1
-0.63,-0.76,1
0.13,0.45,-1
0.45,-0.73,1
-0.93,-0.01,1
-0.88,-0.68,1
-0.8,0.08,1
0.74,-0.91,1
-0.33,0.81,-1
-0.93,0.96,-1
-0.96,0.14,1
0.97,0.85,-1
-0.85,-0.91,1
0.56,0.97,-1
-0.57,0.56,-1
-0.15,-0.44,1
0.92,0.81,1
-0.11,-0.81,1
0.47,-0.94,1
0.98,0.23,1
-0.6,0.17,1
-0.49,-0.94,1
0.62,-0.38,1
-0.24,0.31,-1
-0.31,-0.5,1
0,-0.03,1
-0.09,-0.57,1
0.6,0,1
0.96,0.68,1
-0.05,-0.57,1
0.95,0.28,1
-0.39,0.75,-1
0.4,-0.93,1
0.18,0.87,-1
0.42,0.33,-1
0.69,-0.87,1
-0.51,0.84,-1
0.68,0.77,-1
-0.39,-0.61,1
-0.52,0.45,-1
-0.16,-0.29,1
-0.11,-0.92,1
0.65,0.24,1
0.5,-0.49,1
-0.58,0.75,-1
-0.79,0.7,1
0.87,-0.41,1
-0.01,-0.18,1
-0.46,0.2,1
0.75,-0.51,1
0.17,-0.14,1
-0.81,-0.86,1
0.36,0.73,-1
0.35,0.64,-1
0.53,0.54,-1
-0.95,0.13,1
-1,-0.04,1
-0.21,-0.64,1
-0.91,0.74,1
0.82,-0.77,1
-0.2,0.19,-1
-0.11,-0.95,1
-0.19,-0.58,1
-0.83,-0.77,1
-0.17,-0.58,1
-0.42,0.24,-1
0.5,0.94,-1
0.14,-0.06,-1
1,0.53,1
-0.94,0.3,1
-0.6,0.62,-1
0.13,0.82,-1
-0.48,-0.96,1
-0.82,0.29,1
-0.93,-0.21,1
-0.4,0.04,1
-0.23,0.44,-1
-0.25,-0.93,1
-0.01,-0.27,1
-0.06,-0.66,1
0.77,1,-1
0.58,0.26,1
0.39,0.51,-1
0.23,-0.67,1
0.99,-0.9,1
0.92,-0.56,1
-0.96,0.95,1
0.28,0.4,-1
-0.36,-0.65,1
0.59,0.3,-1
-0.98,0.24,1
-0.07,-0.05,1
0.47,0.22,-1
0.7,-0.21,1
-0.67,0.85,-1
-0.2,0,1
-0.69,-0.62,1
-0.18,0,-1
-0.65,0.05,1
-0.05,0.95,-1
-0.86,0.46,1
0.58,-0.38,1
0.56,0.12,1
-0.66,-0.51,1
-0.62,0.15,1
-0.59,0.29,-1
0.69,-0.62,1
-0.16,-0.27,1
-0.01,-0.15,1
-0.37,0.56,-1
-0.54,0.4,-1
-0.85,-0.65,1
0.07,0.88,-1
0.84,-0.66,1
-0.54,0.85,-1
0.76,-0.88,1
-0.64,-0.97,1
0.21,-0.09,1
-0.37,-0.59,1
-0.33,-0.05,1
-0.14,0.51,-1
-0.81,-0.18,1
0.21,-0.99,1
0.27,0.44,-1
0.45,0.95,-1
0.39,-0.09,1
-0.24,0.79,-1
0.07,0.81,-1
-0.55,-0.91,1
-0.65,-0.93,1
0.97,0.68,1
0.09,-0.79,1
0.61,0.47,-1
-0.1,0.76,-1
-0.39,-0.68,1
0.89,0.45,1
0.31,-0.4,1
-0.11,-0.63,1
0.79,0.37,1
0.72,0.07,1
0.65,-0.23,1
0.37,0.52,-1
-0.22,-0.49,1
0.25,-0.41,1
0.9,-0.29,1
0.58,-0.15,1
0.21,0.9,-1
-0.04,-0.62,1
0.84,0.76,1
0.21,-0.17,1
0.8,-0.17,1
0.69,-0.71,1
-0.37,0.01,1
0.69,-0.57,1
0.73,-0.07,1
0.99,-0.65,1
0.73,-0.95,1
-0.99,0.9,1
-0.34,0.74,-1
0.36,0.85,-1
-0.58,-0.28,1
0.14,0.14,-1
0.29,-0.01,1
-0.38,-0.85,1
0.9,0.37,1
0.42,0.27,-1
-0.05,-0.05,1
0.05,0.19,-1
0.46,0.01,1
0.34,-0.01,1
-0.3,-0.37,1
0.9,-0.13,1
-0.7,-0.27,1
-0.85,0.87,-1
-0.34,-0.17,1
0.45,0.65,-1
0.78,0.66,-1
0.14,0.27,-1
0.4,-0.52,1
-0.75,0.97,-1
-0.83,-0.12,1
0.23,0.5,-1
-0.46,-0.77,1
0.15,-0.91,1
-0.2,-0.39,1
-0.74,0.26,1
-0.17,-0.7,1
0.28,-0.08,1
0.04,0.8,-1
0.36,0.45,-1
0.5,-0.04,1
0.93,0.89,-1
0.87,-0.2,1
-0.36,0.42,-1
-0.03,0.55,-1
-0.07,0.97,-1
-0.63,-0.44,1
0.97,-0.11,1
-0.27,0.25,-1
0.18,0.18,-1
0.28,-0.79,1
0.7,0.48,1
-0.46,-0.59,1
-0.17,0.2,-1
-0.18,0.02,1
-0.94,-0.08,1
-0.54,0.81,-1
0.33,-0.36,1
0.01,0.9,-1
0.51,-0.86,1
-0.02,-0.3,1
-0.51,0.55,-1
-0.01,-1,1
0.34,0.69,-1
0.95,0.84,1
-0.66,-0.62,1
0.94,-0.04,1
-0.28,0.3,-1
0.32,0.21,-1
-0.1,0.59,-1
0.87,-0.26,1
0.38,-0.1,1
-0.61,-0.91,1
0.06,-0.29,1
-0.63,0.53,-1
0.29,-0.62,1
-0.19,0.47,-1
-0.19,-0.66,1
0.78,-0.72,1
0.63,0.46,-1
-0.33,0.5,-1
0.68,0.66,-1
-0.55,-0.94,1
-0.88,0.06,1
-0.88,-0.79,1
0.44,0.07,1
0.02,0.01,-1
0.97,-0.57,1
0.92,0.9,-1
0.07,0.93,-1
-0.35,-0.39,1
0.21,-1,1
-1,0.37,1
-0.43,-0.24,1
0.67,-0.26,1
0.71,-0.26,1
-0.01,-0.63,1
0.48,0.45,-1
0.97,-0.52,1
0.93,0.38,1
-0.69,-0.34,1
0.15,0.99,-1
-0.93,-0.99,1
0.14,-0.78,1
-0.98,0.34,1
0.89,0.78,1
-0.44,-0.77,1
0.27,0.42,-1
-0.87,0.2,1
0.62,0.59,-1
0.13,-0.11,1
0.25,-0.43,1
0.8,0.02,1
0.46,0.81,-1
0.75,0.44,1
0.19,0.19,-1
0.68,-0.42,1
0.74,1,-1
0.02,-0.22,1
-0.01,-0.41,1
-0.59,0.1,1
0.52,-0.32,1
-0.46,0.74,-1
-0.85,0.92,-1
0.17,-0.8,1
0.43,-0.99,1
0.68,-0.26,1
0.49,-0.74,1
0.77,0.04,1
0.26,-0.58,1
0.03,-1,1
-0.72,0.97,-1
1,0.76,1
-0.88,0.51,1
0.58,-0.2,1
0.06,0.71,-1
-0.16,0.64,-1
-0.77,-0.46,1
-0.31,-0.36,1
0.74,0.55,-1
0.73,-0.02,1
0.45,0,1
-0.56,0.84,-1
-0.7,-0.53,1
0.18,-0.45,1
0.62,-0.21,1
-0.55,0.85,-1
0.43,-0.22,1
-0.98,-0.16,1
-0.18,-0.36,1
-0.32,0.49,-1
0.08,-0.06,1
0.11,0.01,1
0.47,0.32,-1
-0.95,-0.42,1
0.8,0.52,1
0.21,-0.5,1
0.47,0.15,1
0.69,0.78,-1
0.95,-0.75,1
-0.47,0.03,1
0.03,-0.99,1
-0.1,-0.88,1
0.24,-0.84,1
-0.13,-0.31,1
0.23,-0.37,1
0.03,0.78,-1
0.6,-0.98,1
0.39,0.53,-1
-0.19,0.82,-1
0.1,-0.72,1
0.8,-0.05,1
0.09,0,-1
-0.78,-0.7,1
-0.74,-0.87,1
0.11,-0.31,1
-0.89,-0.18,1
-0.73,-0.8,1
-0.64,0.34,1
-0.51,0.17,-1
-0.93,0.14,1
0.76,0.42,1
0.93,-0.46,1
0.71,-0.99,1
-0.31,-0.95,1
-0.83,0.52,1
0.94,0.04,1
-0.43,0.34,-1
0.73,0.82,-1
-0.38,-0.92,1
-0.8,-0.7,1
-0.07,0.86,-1
-0.58,0.85,-1
0.6,0.54,-1
-0.17,-0.1,1
-0.5,0.54,-1
0.25,-0.41,1
0.76,0.26,1
0.49,0.54,-1
0.89,0.94,-1
0.02,0.16,-1
0.45,0.15,1
0.31,-0.32,1
-0.08,-0.3,1
-0.27,-0.37,1
0.62,0.08,1
0.29,-0.81,1
-0.13,0.43,-1
0.36,0.8,-1
0.39,-0.64,1
-0.64,0.8,-1
-0.56,0.17,1
0.29,0.74,-1
-0.93,-0.87,1
-0.66,-0.51,1
0.17,-0.86,1
-0.28,-0.41,1
-0.09,-0.02,-1
0.62,-0.62,1
0.27,-0.72,1
-0.02,0.24,-1
0.22,0.11,1
0.51,0.75,-1
-0.18,0.45,-1
0.77,-1,1
-0.16,-0.47,1
-0.5,-0.47,1
-1,0.3,1
0.89,-0.13,1
0.32,-0.78,1
0.28,-0.94,1
-0.86,-0.67,1
-0.06,0.69,-1
0.64,-0.42,1
-0.72,0.95,-1
0.43,-0.8,1
0.54,0.85,-1
0.08,-0.57,1
-0.91,-0.61,1
-0.23,0.13,-1
-0.13,-0.87,1
0.38,0.96,-1
-0.73,-0.22,1
0.97,0.27,1
0.66,0.4,-1
-0.27,0.21,-1
-0.74,-0.88,1
-0.8,-0.67,1
0.27,0,-1
-0.3,0.47,-1
-0.15,-0.84,1
-0.74,0.78,-1
0.47,0.93,-1
-0.23,0.59,-1
-0.25,-0.08,1
0.6,0.88,-1
0.21,-0.25,1
0.83,-0.93,1
-0.62,0.51,-1
-0.57,0.52,-1
0.33,-0.36,1
0,0.86,-1
-0.61,0.22,1
0.19,-0.12,1
-0.29,0.73,-1
-0.19,0.09,-1
-0.32,0.77,-1
-0.46,0.79,-1
-0.43,-0.35,1
-0.73,-0.95,1
-0.63,0.22,1
0.14,0.08,-1
0.67,0.44,1
0.54,-0.92,1
0.55,-0.37,1
0.86,0.66,1
-0.03,-0.16,1
-0.2,-0.87,1
0.93,-0.77,1
-0.82,-0.9,1
0.49,-0.15,1
0.23,0.8,-1
0.74,0.67,-1
0.63,-0.25,1
0.38,-0.38,1
0.22,0.02,1
-0.76,-0.04,1
0.64,-0.51,1
0.03,0.81,-1
0.32,-0.68,1
0.1,-0.29,1
0.02,0.31,-1
-0.24,-0.21,1
0.6,-0.11,1
0.98,-0.62,1
0.35,0.05,1
0.85,-0.15,1
0,0.76,-1
0.91,-0.38,1
0.1,-0.16,1
-0.57,0.44,-1
-0.5,0.55,-1
-0.84,0.62,1
0.09,0.1,1
-0.69,0.55,1
0.14,0.76,-1
-0.97,-0.36,1
0.49,0.9,-1
0.58,-0.54,1
0.82,0,1
0.71,0.61,-1
-0.56,-0.78,1
0.95,0.51,1
0.37,-0.45,1
-0.34,0.16,-1
-0.85,0.22,1
0.69,0.89,-1
-0.6,0.27,1
-0.23,-0.25,1
-0.87,0.07,1
-0.94,0.82,1
-0.33,-0.23,1
-0.25,0.53,-1
0.49,-0.3,1
-1,-0.76,1
-0.98,-0.12,1
-0.76,0.5,-1
-0.73,-0.33,1
0.14,0.87,-1
-0.06,-0.76,1
0.93,-0.54,1
-0.11,-0.13,1
0.31,-0.84,1
0.71,-0.36,1
-0.87,-0.13,1
-0.38,0.67,-1
-0.68,0.89,-1
-0.88,-0.37,1
-0.23,-0.24,1
-0.35,-0.9,1
-0.91,0.28,1
-0.87,-0.35,1
-0.94,-0.16,1
0.19,-0.7,1
-0.44,0.71,-1
0.32,-0.54,1
-0.19,-0.28,1
-0.68,-0.6,1
0.33,-0.45,1
-0.32,0.98,-1
-0.62,-0.43,1
-0.85,0.12,1
-0.52,-0.25,1
-0.29,0.9,-1
0.08,-0.88,1
-0.23,0.23,-1
0.1,0.61,-1
0.67,-0.75,1
-0.87,0.68,1
0.05,-0.63,1
-0.47,-0.39,1
-0.24,-0.57,1
0.77,0.16,1
-0.75,0.13,1
-0.17,-0.35,1
0.76,0.74,-1
-0.33,0.87,-1
0.25,-0.72,1
-0.07,0.52,-1
-0.98,0,1
-0.71,-0.68,1
1,0.81,1
0.29,0.27,-1
0.1,-0.52,1
-1,-0.71,1
0.55,0.87,-1
0.11,-0.43,1
0.62,0.36,1
-0.77,-0.88,1
-0.33,-0.33,1
0.96,0.32,1
0.36,0.23,-1
-0.04,0.16,-1
-0.16,-0.7,1
-0.26,0.01,1
0.48,-0.76,1
0.11,-0.15,1
-0.17,-0.35,1
0.86,-0.34,1
-0.68,-0.67,1
0.81,-0.36,1
-0.27,0.16,-1
-0.93,-0.78,1
-0.63,0.67,-1
0.6,-0.97,1
-0.13,0.26,-1
-0.39,-0.43,1
-0.35,-0.41,1
-0.77,0.62,-1
0.54,-0.14,1
-0.01,-0.52,1
0.81,0.36,1
-0.14,0.78,-1
-0.21,-0.59,1
0.73,-0.9,1
0.42,0.41,-1
0.23,0.68,-1
0.27,0.61,-1
-0.6,0.59,-1
-0.93,0,1
0.85,-0.51,1
-0.88,0.84,-1
0.32,-0.76,1
-0.77,0.17,1
-0.68,-0.12,1
-0.63,0.3,1
-0.86,-0.97,1
-0.74,-0.46,1
-0.25,0.29,-1
0.49,0.06,1
-0.5,-0.78,1
0.29,0.29,-1
-0.1,0.87,-1
0.59,0.24,1
1,-0.51,1
-0.76,-0.15,1
0.1,0.9,-1
-0.93,-0.72,1
0.3,-0.3,1
0.41,0.02,1
0.09,-0.02,1
0.32,0.82,-1
-0.8,-0.09,1
-0.13,0.51,-1
-1,-0.02,1
-0.92,0.26,1
0.17,0.87,-1
0.39,0.63,-1
-0.85,-0.7,1
0.79,0.86,-1
-0.73,-0.83,1
0.56,0.73,-1
0.53,-0.28,1
0.74,-0.32,1
0.38,-0.96,1
0.52,-0.88,1
0.13,-0.74,1
-0.43,0.42,-1
-0.42,0.54,-1
-0.47,-0.91,1
0.97,0.48,1
-0.4,-1,1
-0.75,-0.35,1
0.71,0.28,1
-0.29,0.68,-1
0.46,-0.18,1
0.42,-0.11,1
0.43,-0.85,1
-0.19,-0.54,1
0.95,-0.06,1
-0.18,-0.75,1
0.42,-0.26,1
0.33,-0.58,1
-0.21,-0.01,-1
0.1,-0.33,1
0.36,-0.62,1
0.08,0.1,1
0.03,0.32,-1
-0.17,0.95,-1
-0.28,0.88,-1
0.04,0.28,-1
-0.49,-0.39,1
0.08,-0.34,1
0.35,0.74,-1
0.13,0.82,-1
-0.57,-0.5,1
-0.42,0.26,1
0.08,-0.08,1
-0.39,-0.93,1
0,0.33,-1
-0.42,0.16,1
0.6,-0.9,1
0.71,-0.22,1
-0.67,0.09,1
0.23,0.09,-1
0.36,0.04,-1
-0.86,0,1
0.77,0.48,1
-0.49,0.88,-1
0.35,-0.31,1
-0.37,0.55,-1
0.75,0.59,-1
0.14,-0.59,1
0.43,-0.73,1
-0.52,-0.77,1
0.22,-0.95,1
0.68,0.75,-1
-0.47,-0.33,1
0.95,-0.56,1
0.59,-0.35,1
-0.41,0.35,-1
-0.74,0.05,1
-0.99,0.92,1
-0.49,0,1
-0.16,0.38,-1
0.6,0.26,1
-0.83,0.82,-1
-0.9,0.73,1
0.17,0,1
-0.72,-0.29,1
0.34,-0.37,1
-0.19,-0.51,1
0.15,0.75,-1
0.41,0.09,1
0.57,0.51,-1
-0.33,0.67,-1
-0.78,-0.71,1
0.52,-0.76,1
-0.61,-0.86,1
0.84,0.13,1
0.01,0.04,-1
-0.78,-0.76,1
-0.56,0.78,-1
0.56,0.71,-1
-0.32,-0.79,1
-0.35,0.76,-1
-0.79,0.92,-1
-0.03,0.97,-1
-0.61,-0.07,1
0.99,-0.13,1
-0.36,0.34,-1
-0.3,0.94,-1
0.41,-0.98,1
0.07,-0.43,1
0.55,-0.79,1
0.53,-0.88,1
-0.4,-0.54,1
0.2,0.63,-1
-0.71,0.72,-1
-0.85,0.18,1
-0.46,-0.02,1
-0.76,-0.76,1
0.27,0.93,-1
-0.32,0.21,-1
-0.5,-0.3,1
0.25,0.2,-1
0.79,-0.83,1
-0.87,-0.58,1
-0.06,0.67,-1
0.86,-0.14,1
0.06,-0.28,1
0.87,-0.64,1
-0.54,0.66,-1
-0.42,-0.83,1
-0.83,-0.95,1
-0.02,-0.18,1
0.44,0.17,1
0.91,0.25,1
0.09,-0.17,1
-0.63,0.17,1
0.83,0.27,1
0.24,0.03,1
-0.64,-0.93,1
-0.79,0.95,-1
0.19,-0.07,1
0.34,0.24,-1
0.84,-0.78,1
0.74,-0.47,1
-0.97,-0.78,1
-0.98,0.02,1
-0.79,0.22,1
-0.51,-0.17,1
0.82,0.81,-1
-0.06,-0.29,1
0.27,-0.84,1
0.41,-0.08,1
-0.37,0.99,-1
-0.24,0.21,-1
0.69,0.26,1
0.52,-0.89,1
-0.42,0.22,1
0.77,-0.39,1
-0.05,0.49,-1
-0.96,-0.3,1
0.75,-0.59,1
-0.89,0.63,1
0.93,-0.69,1
0.3,0.15,-1
-0.57,-0.83,1
0.18,0.91,-1
0.28,-0.62,1
-0.39,0.99,-1
0.84,0.99,-1
0.27,0.9,-1
-0.29,0.33,-1
0.3,-0.73,1
-0.01,0.93,-1
-0.42,-0.79,1
0.61,-0.35,1
0.49,-0.65,1
-0.84,0.89,-1
-0.12,0.44,-1
-0.74,-0.06,1
0.56,0.94,-1
0.37,0.68,-1
-0.14,-0.81,1
0.21,-0.06,1
-0.67,0.78,-1
0.88,-0.39,1
-0.21,-0.93,1
-0.62,-0.03,1
0.46,-0.17,1
0.95,0.35,1
0.1,-0.1,1
0.16,0.6,-1
-0.56,-0.61,1
-0.2,-0.43,1
-0.37,-0.46,1
-0.65,-0.32,1
-0.79,0.63,-1
0.17,-0.84,1
0.87,0.41,1
0.82,-0.35,1
0.34,0.62,-1
-0.92,-0.38,1
0.1,0.7,-1
0.88,-0.19,1
-0.63,-0.71,1
-0.1,0.22,-1
0.44,0.4,-1
-0.82,-0.59,1
-0.27,-0.33,1
0.59,0.7,-1
-0.42,-0.04,1
0.4,-0.66,1
-0.76,0.37,1
-0.95,-0.93,1
-0.14,0.44,-1
0.67,0.91,-1
0.05,-0.61,1
0.15,-0.74,1
0.57,0.41,-1
0.34,-0.97,1
-0.38,-0.91,1
0.68,0.83,-1
0.8,0.92,-1
-0.62,0.61,-1
0.63,-0.8,1
-0.15,-0.62,1
0.97,-0.61,1
-0.41,0.75,-1
-0.01,0.02,1
-0.94,-0.75,1
-0.83,0.41,1
-0.12,-0.15,1
-0.09,0.69,-1
-0.64,-0.48,1
0.81,-0.09,1
-0.99,0.34,1
-0.34,0.24,-1
-0.47,-0.25,1
0.91,-0.59,1
-0.45,0.48,-1
-1,-0.08,1
0.38,0.92,-1
0.84,-0.41,1
-0.99,0.55,1
-0.89,-0.82,1
0.59,0.34,1
-0.64,0.29,1
0.35,0.07,1
-0.48,0.42,-1
-0.53,0.99,-1
0.77,0.77,-1
-0.37,0.98,-1
-0.04,-0.61,1
-0.58,-0.05,1
0.45,0.8,-1
0.92,-0.31,1
-0.03,0.03,-1
0.7,-0.61,1
0,-0.34,1
-0.01,-0.44,1
0.05,-0.64,1
0.92,-0.72,1
0.29,-0.48,1
-0.52,0.01,1
-0.24,-0.27,1
0.15,-0.49,1
0.53,0.55,-1
-0.59,0.63,-1
-0.69,0.16,1
0.34,-0.13,1
0.09,-0.47,1
0.16,-0.69,1
0.37,0.87,-1
0.94,0.22,1
-1,-0.59,1
0.44,0.89,-1
-0.45,-0.88,1
0.4,0.11,1
0.14,-0.7,1
0.34,0.77,-1
0.57,-0.45,1
0.67,-0.6,1
-0.89,0.73,1
-0.63,-0.36,1
0.82,-0.2,1
-0.76,-0.7,1
0.65,-0.72,1
-0.32,0.88,-1
